smiles,score
C=CCN([C@H](CP(c1ccc(OC)cc1)c1ccc(OC)cc1)c1cc(OC)cc(OC)c1)[S@](=O)C(C)(C)C,0.6107704171218817
COc1ccc(CN([C@H](CP(C)C)c2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.6095109099744624
COc1ccc([C@@H](CP(C)C)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6080744520138178
COc1ccc(CN([C@H](CP(C)C)c2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6075730924431553
COc1ccc([C@@H](CP(C)C)N(Cc2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.6073982445004005
COc1ccc(CN([C@@H](Cc2ccccc2)CP(c2ccccc2)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6073849124460546
CN([C@H](CP(C1CCCCC1)C1CCCCC1)c1ccc(F)cc1)[S@](=O)C(C)(C)C,0.6066438674777882
Cc1ccc(CN([C@H](CP(c2ccccc2)c2ccccc2)c2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.6055458246896875
Cc1ccc(P(C[C@H](c2ccccc2)N(C)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6052015360925295
Cc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6044716039539018
COc1ccc(P(C[C@H](c2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6042501301791554
Cc1ccc(P(C[C@H](c2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6040900300203558
Cc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(Cc2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.6039659183351722
Cc1ccc(CN([C@H](CP(C)C)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6037318843243177
COc1ccc([C@@H](CP(c2ccc(OC)cc2)c2ccc(OC)cc2)N(C)[S@](=O)C(C)(C)C)cc1,0.603426453125601
Cc1ccc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(C)[S@](=O)C(C)(C)C)cc1,0.6032550634425248
Cc1ccc([C@@H](CP(C)C)N(Cc2ccccc2)[S@](=O)C(C)(C)C)cc1,0.603184278690514
C=CCN([C@H](CP(c1ccc(OC)cc1)c1ccc(OC)cc1)c1c(OC)cccc1OC)[S@](=O)C(C)(C)C,0.6013904171218806
Cc1ccc(P(C[C@H](Cc2ccccc2)N(C)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.5992332276603285
CC(C)(C)[S@@](=O)N(C1CCCCC1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccccc1,0.5988420342739998
CC(C)(C)[S@@](=O)N(Cc1ccc(F)cc1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc2ccccc2c1,0.5985839785358414
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(c1ccccc1)c1ccccc1)c1cccs1,0.5984444518564185
CC(C)(C)[S@@](=O)N(Cc1cccc2ccccc12)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc(F)cc1,0.5975097578000551
Cc1ccc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.5972377131935792
CC(C)(C)[S@@](=O)N(Cc1ccc(F)cc1)[C@H](CP(c1ccccc1)c1ccccc1)c1cccc2ccccc12,0.597134828034169
CC(C)(C)[S@@](=O)N(Cc1ccc2ccccc2c1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc(F)cc1,0.5970040721813261
Cc1ccc(CN([C@H](CP(Cc2ccccc2)Cc2ccccc2)c2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.5968813749863323
Cc1ccc([C@@H](CP(C)C)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.5964862175040859
