smiles,score
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc(F)cc1,0.6785677064592431
Cc1ccc(CN([C@@H](Cc2ccccc2)CP(c2ccccc2)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6722658604570857
Cc1ccc(P(C[C@H](c2ccccc2)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6609780117012622
Cc1ccc(CN([C@H](CP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)[S@](=O)C(C)(C)C)cc1,0.6550968984002741
COc1ccc(CN([C@H](CP(c2ccccc2)c2ccccc2)c2ccc(OC)cc2)[S@](=O)C(C)(C)C)cc1,0.6531044466567548
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc2ccccc2c1,0.6504897435124936
CN([C@H](CP(c1ccccc1)c1ccccc1)c1ccccc1-c1ccccc1)[S@](=O)C(C)(C)C,0.6498780034009064
CC(C)(C)[S@@](=O)N(Cc1cccc2ccccc12)[C@H](CP(c1ccccc1)c1ccccc1)c1ccccc1,0.649490859918213
CC(C)(C)[S@@](=O)N(Cc1ccc2ccccc2c1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccccc1,0.6488046788426506
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(c1ccccc1)c1ccccc1)c1cccc2ccccc12,0.6485233446016712
COc1ccc([C@@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)N(C)[S@](=O)C(C)(C)C)cc1,0.6475604497567349
COc1ccc(P(C[C@H](c2ccc(C)cc2)N(C)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6474498927614114
COc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(Cc2ccc(F)cc2)[S@](=O)C(C)(C)C)cc1,0.6449848893777816
COc1ccc(CN([C@H](CP(c2ccccc2)c2ccccc2)c2ccc(F)cc2)[S@](=O)C(C)(C)C)cc1,0.6449848893777816
Cc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(Cc2ccc(F)cc2)[S@](=O)C(C)(C)C)cc1,0.6449303929057696
Cc1ccc(CN([C@H](CP(c2ccccc2)c2ccccc2)c2ccc(F)cc2)[S@](=O)C(C)(C)C)cc1,0.6449303929057696
Cc1cc(C)cc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c1,0.6445338476597747
CN([C@H](CP(Cc1ccccc1)Cc1ccccc1)c1ccccc1)[S@](=O)C(C)(C)C,0.6443013293759511
CC(C)(C)[S@@](=O)N(C1CCCCC1)[C@H](CP(c1ccccc1)c1ccccc1)C1CCCCC1,0.642006097142511
CP(C)C[C@H](c1ccccc1)N(Cc1ccccc1)[S@](=O)C(C)(C)C,0.6404719381599737
C[C@@H](CP(c1ccccc1)c1ccccc1)N(Cc1cccc2ccccc12)[S@](=O)C(C)(C)C,0.6396150220971226
C[C@@H](CP(c1ccccc1)c1ccccc1)N(Cc1ccc2ccccc2c1)[S@](=O)C(C)(C)C,0.6388156565142513
COc1ccc(P(C[C@H](c2ccccc2)N(C)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6385182178730926
COc1ccc(CN([C@@H](Cc2ccccc2)CP(c2ccccc2)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6374839189373067
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(Cc1ccccc1)Cc1ccccc1)c1ccccc1,0.6349394716774643
COc1cc(OC)cc([C@@H](CP(c2ccccc2)c2ccccc2)N(C)[S@](=O)C(C)(C)C)c1,0.6348823117945507
CC(C)(C)[S@@](=O)N(Cc1ccc(F)cc1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc(F)cc1,0.634763887411263
CC(C)(C)[S@@](=O)N(Cc1ccncc1)[C@H](CP(Cc1ccccc1)Cc1ccccc1)C1CCCCC1,0.6331963564928963
COc1cccc(OC)c1[C@@H](CP(c1ccccc1)c1ccccc1)N(C)[S@](=O)C(C)(C)C,0.6323843190052758
C[C@@H](CP(c1ccccc1)c1ccccc1)N(Cc1ccccc1)[S@](=O)C(C)(C)C,0.6303298603435779
CC(C)(C)[S@@](=O)N(Cc1cccc2ccccc12)[C@@H](Cc1ccccc1)CP(c1ccccc1)c1ccccc1,0.6301589231471187
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(c1ccc2ccccc2c1)c1ccc2ccccc2c1)c1cccs1,0.6300711239677886
CC(C)(C)P(C[C@H](c1ccc2ccccc2c1)N(Cc1ccc(F)cc1)[S@](=O)C(C)(C)C)C(C)(C)C,0.6299383962980986
CC(C)(C)[S@@](=O)N(Cc1ccc2ccccc2c1)[C@@H](Cc1ccccc1)CP(c1ccccc1)c1ccccc1,0.629490488133855
COc1ccc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(C)[S@](=O)C(C)(C)C)cc1,0.6233491640377278
COc1ccc(CN([C@H](CP(C)C)c2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.6215152438335882
COc1ccc([C@@H](CP(C)C)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6195999665527285
COc1ccc(CN([C@H](CP(C)C)c2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6189314871251785
COc1ccc([C@@H](CP(C)C)N(Cc2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.618698356534839
Cc1ccc(CN([C@H](CP(c2ccccc2)c2ccccc2)c2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.6162284634538882
Cc1ccc(P(C[C@H](c2ccccc2)N(C)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6157694119910109
Cc1ccc(CN([C@H](CP(C)C)C2CCCCC2)[S@](=O)C(C)(C)C)cc1,0.6153443215665741
Cc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6147961691395072
COc1ccc(P(C[C@H](c2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6145008707731787
Cc1ccc(P(C[C@H](c2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6142874038947792
Cc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(Cc2ccc3ccccc3c2)[S@](=O)C(C)(C)C)cc1,0.6141219216478679
Cc1ccc(CN([C@H](CP(C)C)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6138098763000617
CN([C@@H](Cc1ccccc1)CP(c1ccccc1)c1ccccc1)[S@](=O)C(C)(C)C,0.6135329466510064
COc1ccc([C@@H](CP(c2ccc(OC)cc2)c2ccc(OC)cc2)N(C)[S@](=O)C(C)(C)C)cc1,0.6134026347017727
Cc1ccc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(C)[S@](=O)C(C)(C)C)cc1,0.613174115124338
Cc1ccc([C@@H](CP(C)C)N(Cc2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6130797354549902
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(Cc1ccccc1)Cc1ccccc1)c1cc(F)cc(F)c1,0.6094133669310191
C[C@@H](CP(c1ccccc1)c1ccccc1)N(Cc1ccc(F)cc1)[S@](=O)C(C)(C)C,0.6081413485753846
Cc1ccc(P(C[C@H](Cc2ccccc2)N(C)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6078116674147428
CC(C)(C)[S@@](=O)N(C1CCCCC1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccccc1,0.6072900762329714
CC(C)(C)[S@@](=O)N(Cc1ccc(F)cc1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc2ccccc2c1,0.6069460019154267
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(c1ccccc1)c1ccccc1)c1cccs1,0.6067599663428628
CC(C)(C)[S@@](=O)N(Cc1cccc2ccccc12)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc(F)cc1,0.6055137076010451
Cc1ccc(P(C[C@H](c2cccc3ccccc23)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6051814228176965
CC(C)(C)[S@@](=O)N(Cc1ccc(F)cc1)[C@H](CP(c1ccccc1)c1ccccc1)c1cccc2ccccc12,0.60501380124653
CC(C)(C)[S@@](=O)N(Cc1ccc2ccccc2c1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc(F)cc1,0.6048394601094065
CC(C)(C)[S@@](=O)N(Cc1ccc(F)cc1)[C@@H](Cc1ccccc1)CP(c1ccccc1)c1ccccc1,0.6046985431862637
Cc1ccc([C@@H](CP(C)C)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6041489872064194
CN([C@H](CP(c1ccccc1)c1ccccc1)c1ccc(C#N)cc1)[S@](=O)C(C)(C)C,0.6039260315703093
CC(C)(C)[S@@](=O)N(Cc1ccc(C#N)cc1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccccc1,0.6036359620536029
Cc1ccc(CN([C@H](CP(C)C)c2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6034563458718514
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(c1ccccc1)c1ccccc1)c1ccc(C#N)cc1,0.6031469054498293
COc1ccc(P(C[C@H](c2ccoc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6026440369022505
CP(C)C[C@H](C1CCCCC1)N(Cc1ccccc1)[S@](=O)C(C)(C)C,0.6025334363196613
Cc1ccc(CN([C@H](CP(Cc2ccccc2)Cc2ccccc2)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6017668512691015
CN([C@H](CP(Cc1ccccc1)Cc1ccccc1)c1ccc(F)cc1)[S@](=O)C(C)(C)C,0.6013131920474142
Cc1ccc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6012912549388265
COc1ccc(CN([C@H](CP(Cc2ccccc2)Cc2ccccc2)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6012078948302023
COc1ccc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6007450376873454
CN([C@H](CP(c1cccc2ccccc12)c1cccc2ccccc12)c1ccccc1)[S@](=O)C(C)(C)C,0.6005929431856776
CP(C)C[C@H](Cc1ccccc1)N(C1CCCCC1)[S@](=O)C(C)(C)C,0.5997128343129724
CP(C)C[C@H](c1ccccc1-c1ccccc1)N(Cc1ccccc1)[S@](=O)C(C)(C)C,0.5988069044292452
